Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
740	a	sp|Q01815|CAC1C_MOUSE	Q01815	CAC1C_MOUSE	Cacna1c	2139	3.30	Mus musculus OX=10090	Voltage-dependent L-type calcium channel subunit alpha-1C 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0	2M(15.9949)		
741	a	sp|Q02053|UBA1_MOUSE	Q02053	UBA1_MOUSE	Uba1	1058	45.00	Mus musculus OX=10090	Ubiquitin-like modifier-activating enzyme 1 	1:Experimental evidence at protein level	1.0000	0.9990	31	28	31	82	77	82	     0	     0	     0	10M(15.9949), 13M(15.9949), 1M(15.9949), 22M(15.9949), 25M(15.9949), 2M(15.9949), 3C(57.0215), 5M(15.9949), 7M(15.9949), 8C(57.0215)		
742	a	sp|Q02248|CTNB1_MOUSE	Q02248	CTNB1_MOUSE	Ctnnb1	781	42.80	Mus musculus OX=10090	Catenin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	14	11	11	28	21	21	     0	     0	     0	13C(57.0215), 16M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949)		
743	a	sp|Q02257|PLAK_MOUSE	Q02257	PLAK_MOUSE	Jup	745	73.20	Mus musculus OX=10090	Junction plakoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	23	20	23	74	67	74	     0	     0	     0	1M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949), 8C(57.0215)		
744	a	sp|Q02357|ANK1_MOUSE	Q02357	ANK1_MOUSE	Ank1	1862	11.40	Mus musculus OX=10090	Ankyrin-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	8	1	1	     0	     0	     0			
745	a	sp|Q02819|NUCB1_MOUSE	Q02819	NUCB1_MOUSE	Nucb1	459	20.70	Mus musculus OX=10090	Nucleobindin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
746	a	sp|Q03059|CLAT_MOUSE	Q03059	CLAT_MOUSE	Chat	641	19.30	Mus musculus OX=10090	Choline O-acetyltransferase 	2:Experimental evidence at transcript level	1.0000	0.9990	6	6	6	12	12	12	     0	     0	     0	13M(15.9949)		
747	a	sp|Q03141|MARK3_MOUSE	Q03141	MARK3_MOUSE	Mark3	753	16.50	Mus musculus OX=10090	MAP/microtubule affinity-regulating kinase 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	1	7	1	1	     0	     0	     0	14M(15.9949)		
748	a	sp|Q03958|PFD6_MOUSE	Q03958	PFD6_MOUSE	Pfdn6	127	34.60	Mus musculus OX=10090	Prefoldin subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
749	a	sp|Q04690|NF1_MOUSE	Q04690	NF1_MOUSE	Nf1	2841	13.20	Mus musculus OX=10090	Neurofibromin 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	23	23	23	     0	     0	     0	12M(15.9949), 3M(15.9949), 7M(15.9949)		
750	a	sp|Q05186|RCN1_MOUSE	Q05186	RCN1_MOUSE	Rcn1	325	14.80	Mus musculus OX=10090	Reticulocalbin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	     0	     0	     0			
751	a	sp|Q05512|MARK2_MOUSE	Q05512	MARK2_MOUSE	Mark2	776	27.70	Mus musculus OX=10090	Serine/threonine-protein kinase MARK2 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	14	10	14	     0	     0	     0	10M(15.9949)		
752	a	sp|Q05793|PGBM_MOUSE	Q05793	PGBM_MOUSE	Hspg2	3707	7.00	Mus musculus OX=10090	Basement membrane-specific heparan sulfate proteoglycan core protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	14C(57.0215), 6M(15.9949)		
753	a	sp|Q05816|FABP5_MOUSE	Q05816	FABP5_MOUSE	Fabp5	135	43.00	Mus musculus OX=10090	Fatty acid-binding protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	9	9	9	     0	     0	     0	11M(15.9949), 12C(57.0215), 1M(15.9949), 2M(15.9949), 5C(57.0215), 7M(15.9949)		
754	a	sp|Q05920|PYC_MOUSE	Q05920	PYC_MOUSE	Pc	1178	43.60	Mus musculus OX=10090	Pyruvate carboxylase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	27	27	27	66	66	66	     0	     0	     0	10M(15.9949), 13M(15.9949), 15M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949)		
756	a	sp|Q06138|CAB39_MOUSE	Q06138	CAB39_MOUSE	Cab39	341	38.70	Mus musculus OX=10090	Calcium-binding protein 39 	1:Experimental evidence at protein level	1.0000	0.9990	9	5	9	16	10	16	     0	     0	     0	2M(15.9949), 3M(15.9949)		
757	a	sp|Q06185|ATP5I_MOUSE	Q06185	ATP5I_MOUSE	Atp5me	71	66.20	Mus musculus OX=10090	ATP synthase subunit e, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	     0	     0	     0	8M(15.9949)		
758	a	sp|Q06335|APLP2_MOUSE	Q06335	APLP2_MOUSE	Aplp2	707	13.20	Mus musculus OX=10090	Amyloid-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
759	a	sp|Q06890|CLUS_MOUSE	Q06890	CLUS_MOUSE	Clu	448	19.60	Mus musculus OX=10090	Clusterin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
760	a	sp|Q07076|ANXA7_MOUSE	Q07076	ANXA7_MOUSE	Anxa7	463	30.90	Mus musculus OX=10090	Annexin A7 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	21M(15.9949), 4M(15.9949), 5M(15.9949), 7C(57.0215)		
761	a	sp|Q07417|ACADS_MOUSE	Q07417	ACADS_MOUSE	Acads	412	10.40	Mus musculus OX=10090	Short-chain specific acyl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	4M(15.9949)		
762	a	sp|Q07813|BAX_MOUSE	Q07813	BAX_MOUSE	Bax	192	22.90	Mus musculus OX=10090	Apoptosis regulator BAX 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	1M(15.9949)		
763	a	sp|Q08189|TGM3_MOUSE	Q08189	TGM3_MOUSE	Tgm3	693	14.90	Mus musculus OX=10090	Protein-glutamine gamma-glutamyltransferase E 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	     0	     0	     0			
764	a	sp|Q08331|CALB2_MOUSE	Q08331	CALB2_MOUSE	Calb2	271	15.50	Mus musculus OX=10090	Calretinin 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	3	0	0	     0	     0	     0			
767	a	sp|Q08943|SSRP1_MOUSE	Q08943	SSRP1_MOUSE	Ssrp1	708	6.50	Mus musculus OX=10090	FACT complex subunit SSRP1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
768	a	sp|Q0GNC1|INF2_MOUSE	Q0GNC1	INF2_MOUSE	Inf2	1273	14.20	Mus musculus OX=10090	Inverted formin-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	11	10	11	     0	     0	     0	12M(15.9949), 13M(15.9949), 3M(15.9949), 4M(15.9949)		
769	a	sp|Q0KL02|TRIO_MOUSE	Q0KL02	TRIO_MOUSE	Trio	3102	8.50	Mus musculus OX=10090	Triple functional domain protein 	1:Experimental evidence at protein level	1.0000	0.9990	12	10	12	22	19	22	     0	     0	     0	4M(15.9949)		
770	a	sp|Q11011|PSA_MOUSE	Q11011	PSA_MOUSE	Npepps	920	41.00	Mus musculus OX=10090	Puromycin-sensitive aminopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	24	24	24	47	47	47	     0	     0	     0	1M(15.9949), 3M(15.9949), 6M(15.9949), 7M(15.9949), 8M(15.9949)		
771	a	sp|Q11136|PEPD_MOUSE	Q11136	PEPD_MOUSE	Pepd	493	16.20	Mus musculus OX=10090	Xaa-Pro dipeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
772	a	sp|Q14C51|PTCD3_MOUSE	Q14C51	PTCD3_MOUSE	Ptcd3	685	10.40	Mus musculus OX=10090	Pentatricopeptide repeat domain-containing protein 3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
773	a	sp|Q2PFD7|PSD3_MOUSE	Q2PFD7	PSD3_MOUSE	Psd3	1037	17.90	Mus musculus OX=10090	PH and SEC7 domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	17	17	17	     0	     0	     0	12M(15.9949)		
774	a	sp|Q2TBE6|P4K2A_MOUSE	Q2TBE6	P4K2A_MOUSE	Pi4k2a	479	21.10	Mus musculus OX=10090	Phosphatidylinositol 4-kinase type 2-alpha 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	     0	     0	     0			
775	a	sp|Q2VIS4|FILA2_MOUSE	Q2VIS4	FILA2_MOUSE	Flg2	2362	7.20	Mus musculus OX=10090	Filaggrin-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	14M(15.9949)		
776	a	sp|Q3KNM2|MARH5_MOUSE	Q3KNM2	MARH5_MOUSE	Marchf5	278	21.90	Mus musculus OX=10090	E3 ubiquitin-protein ligase MARCHF5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
777	a	sp|Q3TC33|CC127_MOUSE	Q3TC33	CC127_MOUSE	Ccdc127	260	17.70	Mus musculus OX=10090	Coiled-coil domain-containing protein 127 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
778	a	sp|Q3TC72|FAHD2_MOUSE	Q3TC72	FAHD2_MOUSE	Fahd2	313	33.90	Mus musculus OX=10090	Fumarylacetoacetate hydrolase domain-containing protein 2A 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	13	13	13	     0	     0	     0	14M(15.9949), 2M(15.9949), 5M(15.9949)		
779	a	sp|Q3TCH7|CUL4A_MOUSE	Q3TCH7	CUL4A_MOUSE	Cul4a	759	14.50	Mus musculus OX=10090	Cullin-4A 	1:Experimental evidence at protein level	1.0000	0.9990	6	2	2	10	2	2	     0	     0	     0			
780	a	sp|Q3TDD9|PPR21_MOUSE	Q3TDD9	PPR21_MOUSE	Ppp1r21	780	19.10	Mus musculus OX=10090	Protein phosphatase 1 regulatory subunit 21 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
781	a	sp|Q3TDK6|ROGDI_MOUSE	Q3TDK6	ROGDI_MOUSE	Rogdi	287	50.20	Mus musculus OX=10090	Protein rogdi homolog 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	20	20	20	     0	     0	     0	13M(15.9949), 2M(15.9949), 4M(15.9949), 6M(15.9949), N-term(42.0106)		
782	a	sp|Q3TDN2|FAF2_MOUSE	Q3TDN2	FAF2_MOUSE	Faf2	445	14.60	Mus musculus OX=10090	FAS-associated factor 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
783	a	sp|Q3TDQ1|STT3B_MOUSE	Q3TDQ1	STT3B_MOUSE	Stt3b	823	11.80	Mus musculus OX=10090	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	4M(15.9949)		
784	a	sp|Q3TEA8|HP1B3_MOUSE	Q3TEA8	HP1B3_MOUSE	Hp1bp3	554	19.90	Mus musculus OX=10090	Heterochromatin protein 1-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	     0	     0	     0	1M(15.9949)		
785	a	sp|Q3THE2|ML12B_MOUSE	Q3THE2	ML12B_MOUSE	Myl12b	172	50.60	Mus musculus OX=10090	Myosin regulatory light chain 12B 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	15	5	15	     0	     0	     0	5M(15.9949), 6M(15.9949), 8M(15.9949)		
787	a	sp|Q3THK7|GUAA_MOUSE	Q3THK7	GUAA_MOUSE	Gmps	693	28.00	Mus musculus OX=10090	GMP synthase [glutamine-hydrolyzing] 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	11	11	11	     0	     0	     0	8M(15.9949)		
788	a	sp|Q3TJZ6|FA98A_MOUSE	Q3TJZ6	FA98A_MOUSE	Fam98a	515	19.00	Mus musculus OX=10090	Protein FAM98A 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	3	1	1	     0	     0	     0			
789	a	sp|Q3TMH2|SCRN3_MOUSE	Q3TMH2	SCRN3_MOUSE	Scrn3	418	17.90	Mus musculus OX=10090	Secernin-3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	8M(15.9949), 9M(15.9949)		
790	a	sp|Q3TPX4|EXOC5_MOUSE	Q3TPX4	EXOC5_MOUSE	Exoc5	708	12.40	Mus musculus OX=10090	Exocyst complex component 5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
792	a	sp|Q3TW96|UAP1L_MOUSE	Q3TW96	UAP1L_MOUSE	Uap1l1	507	13.80	Mus musculus OX=10090	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	5	4	5	     0	     0	     0			
794	a	sp|Q3TXS7|PSMD1_MOUSE	Q3TXS7	PSMD1_MOUSE	Psmd1	953	32.90	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	     0	     0	     0	11M(15.9949)		
795	a	sp|Q3TY86|AIFM3_MOUSE	Q3TY86	AIFM3_MOUSE	Aifm3	605	11.10	Mus musculus OX=10090	Apoptosis-inducing factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	3M(15.9949)		
796	a	sp|Q3TYD6|LMTK2_MOUSE	Q3TYD6	LMTK2_MOUSE	Lmtk2	1471	2.50	Mus musculus OX=10090	Serine/threonine-protein kinase LMTK2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
798	a	sp|Q3U0D9|HACE1_MOUSE	Q3U0D9	HACE1_MOUSE	Hace1	909	4.40	Mus musculus OX=10090	E3 ubiquitin-protein ligase HACE1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	7M(15.9949)		
799	a	sp|Q3U0M1|TPPC9_MOUSE	Q3U0M1	TPPC9_MOUSE	Trappc9	1148	7.80	Mus musculus OX=10090	Trafficking protein particle complex subunit 9 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
800	a	sp|Q3U0V1|FUBP2_MOUSE	Q3U0V1	FUBP2_MOUSE	Khsrp	748	14.30	Mus musculus OX=10090	Far upstream element-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0			
801	a	sp|Q3U1J4|DDB1_MOUSE	Q3U1J4	DDB1_MOUSE	Ddb1	1140	27.10	Mus musculus OX=10090	DNA damage-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	24	24	24	     0	     0	     0	10M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6M(15.9949)		
803	a	sp|Q3U308|CTU2_MOUSE	Q3U308	CTU2_MOUSE	Ctu2	514	11.10	Mus musculus OX=10090	Cytoplasmic tRNA 2-thiolation protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
805	a	sp|Q3U5Q7|CMPK2_MOUSE	Q3U5Q7	CMPK2_MOUSE	Cmpk2	447	14.10	Mus musculus OX=10090	UMP-CMP kinase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
807	a	sp|Q3UDE2|TTL12_MOUSE	Q3UDE2	TTL12_MOUSE	Ttll12	639	11.40	Mus musculus OX=10090	Tubulin--tyrosine ligase-like protein 12 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
809	a	sp|Q3UGC7|EI3JA_MOUSE	Q3UGC7	EI3JA_MOUSE	Eif3j1	261	29.10	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit J-A 	2:Experimental evidence at transcript level	1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0	15M(15.9949)		sp|Q66JS6|EI3JB_MOUSE
810	a	sp|Q3UGR5|HDHD2_MOUSE	Q3UGR5	HDHD2_MOUSE	Hdhd2	259	16.20	Mus musculus OX=10090	Haloacid dehalogenase-like hydrolase domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	10	10	10	     0	     0	     0			
812	a	sp|Q3UGY8|BIG3_MOUSE	Q3UGY8	BIG3_MOUSE	Arfgef3	2170	9.70	Mus musculus OX=10090	Brefeldin A-inhibited guanine nucleotide-exchange protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	10M(15.9949), 14M(15.9949), 1M(15.9949), 9M(15.9949)		
813	a	sp|Q3UH60|DIP2B_MOUSE	Q3UH60	DIP2B_MOUSE	Dip2b	1574	16.60	Mus musculus OX=10090	Disco-interacting protein 2 homolog B 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	18	18	18	     0	     0	     0	4M(15.9949), 5M(15.9949)		
814	a	sp|Q3UHB1|NT5D3_MOUSE	Q3UHB1	NT5D3_MOUSE	Nt5dc3	546	24.50	Mus musculus OX=10090	5'-nucleotidase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	1M(15.9949), 9M(15.9949)		
815	a	sp|Q3UHB8|CC177_MOUSE	Q3UHB8	CC177_MOUSE	Ccdc177	706	8.20	Mus musculus OX=10090	Coiled-coil domain-containing protein 177 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
816	a	sp|Q3UHC7|DAB2P_MOUSE	Q3UHC7	DAB2P_MOUSE	Dab2ip	1189	9.30	Mus musculus OX=10090	Disabled homolog 2-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	7	13	10	10	     0	     0	     0	11M(15.9949), 1M(15.9949), 9M(15.9949)		
817	a	sp|Q3UHD6|SNX27_MOUSE	Q3UHD6	SNX27_MOUSE	Snx27	539	24.70	Mus musculus OX=10090	Sorting nexin-27 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	11	11	11	     0	     0	     0	1M(15.9949), 3M(15.9949), 7M(15.9949), 8M(15.9949)		
818	a	sp|Q3UHD9|AGAP2_MOUSE	Q3UHD9	AGAP2_MOUSE	Agap2	1186	23.90	Mus musculus OX=10090	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	14	13	14	22	20	22	     0	     0	     0	6C(57.0215)		
819	a	sp|Q3UHJ0|AAK1_MOUSE	Q3UHJ0	AAK1_MOUSE	Aak1	959	24.80	Mus musculus OX=10090	AP2-associated protein kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	17	17	17	     0	     0	     0	4M(15.9949), 8M(15.9949)		
820	a	sp|Q3UHK6|TEN4_MOUSE	Q3UHK6	TEN4_MOUSE	Tenm4	2771	6.70	Mus musculus OX=10090	Teneurin-4 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		
821	a	sp|Q3UHL1|CAMKV_MOUSE	Q3UHL1	CAMKV_MOUSE	Camkv	512	38.90	Mus musculus OX=10090	CaM kinase-like vesicle-associated protein 	1:Experimental evidence at protein level	1.0000	0.9990	24	24	24	73	73	73	     0	     0	     0	2M(15.9949), 3C(57.0215), 4C(57.0215), 5C(57.0215)		
822	a	sp|Q3UIU2|NDUB6_MOUSE	Q3UIU2	NDUB6_MOUSE	Ndufb6	128	45.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	13	13	13	     0	     0	     0	17M(15.9949), 3M(15.9949)		
823	a	sp|Q3UJB9|EDC4_MOUSE	Q3UJB9	EDC4_MOUSE	Edc4	1406	6.60	Mus musculus OX=10090	Enhancer of mRNA-decapping protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0	10M(15.9949), 11M(15.9949), 14M(15.9949)		
824	a	sp|Q3UJU9|RMD3_MOUSE	Q3UJU9	RMD3_MOUSE	Rmdn3	470	21.10	Mus musculus OX=10090	Regulator of microtubule dynamics protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	5M(15.9949)		
826	a	sp|Q3UKJ7|SMU1_MOUSE	Q3UKJ7	SMU1_MOUSE	Smu1	513	8.00	Mus musculus OX=10090	WD40 repeat-containing protein SMU1 	2:Experimental evidence at transcript level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	7M(15.9949), 9M(15.9949)		
827	a	sp|Q3UL36|ARGL1_MOUSE	Q3UL36	ARGL1_MOUSE	Arglu1	271	12.50	Mus musculus OX=10090	Arginine and glutamate-rich protein 1 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	6	6	6	     0	     0	     0			
828	a	sp|Q3ULD5|MCCB_MOUSE	Q3ULD5	MCCB_MOUSE	Mccc2	563	30.40	Mus musculus OX=10090	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	     0	     0	     0	14M(15.9949), 19M(15.9949), 4M(15.9949), 8M(15.9949)		
829	a	sp|Q3UM45|PP1R7_MOUSE	Q3UM45	PP1R7_MOUSE	Ppp1r7	361	38.00	Mus musculus OX=10090	Protein phosphatase 1 regulatory subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0	12M(15.9949), 3M(15.9949)		
830	a	sp|Q3UMB5|SMCR8_MOUSE	Q3UMB5	SMCR8_MOUSE	Smcr8	935	11.90	Mus musculus OX=10090	Guanine nucleotide exchange protein SMCR8 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
831	a	sp|Q3UMB9|WASC4_MOUSE	Q3UMB9	WASC4_MOUSE	Washc4	1173	3.80	Mus musculus OX=10090	WASH complex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	1M(15.9949)		
832	a	sp|Q3UMR5|MCU_MOUSE	Q3UMR5	MCU_MOUSE	Mcu	350	38.60	Mus musculus OX=10090	Calcium uniporter protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	14	14	14	     0	     0	     0	8M(15.9949)		
834	a	sp|Q3UPL0|SC31A_MOUSE	Q3UPL0	SC31A_MOUSE	Sec31a	1230	13.30	Mus musculus OX=10090	Protein transport protein Sec31A 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	11	11	11	     0	     0	     0	1M(15.9949), 7M(15.9949)		
835	a	sp|Q3URD3|SLMAP_MOUSE	Q3URD3	SLMAP_MOUSE	Slmap	845	9.50	Mus musculus OX=10090	Sarcolemmal membrane-associated protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	5M(15.9949)		
836	a	sp|Q3URE1|ACSF3_MOUSE	Q3URE1	ACSF3_MOUSE	Acsf3	583	18.00	Mus musculus OX=10090	Malonate--CoA ligase ACSF3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	3M(15.9949), 8M(15.9949)		
837	a	sp|Q3USB7|PLCL1_MOUSE	Q3USB7	PLCL1_MOUSE	Plcl1	1096	11.20	Mus musculus OX=10090	Inactive phospholipase C-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	5	4	4	     0	     0	     0	14M(15.9949), 1M(15.9949), 8M(15.9949)		
838	a	sp|Q3UTJ2|SRBS2_MOUSE	Q3UTJ2	SRBS2_MOUSE	Sorbs2	1180	13.60	Mus musculus OX=10090	Sorbin and SH3 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	13	13	13	     0	     0	     0	11M(15.9949)		
839	a	sp|Q3UU96|MRCKA_MOUSE	Q3UU96	MRCKA_MOUSE	Cdc42bpa	1719	9.60	Mus musculus OX=10090	Serine/threonine-protein kinase MRCK alpha 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
840	a	sp|Q3UUG6|TBC24_MOUSE	Q3UUG6	TBC24_MOUSE	Tbc1d24	561	13.90	Mus musculus OX=10090	TBC1 domain family member 24 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
841	a	sp|Q3UUI3|THEM4_MOUSE	Q3UUI3	THEM4_MOUSE	Them4	230	35.20	Mus musculus OX=10090	Acyl-coenzyme A thioesterase THEM4 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	12M(15.9949), 7M(15.9949)		
842	a	sp|Q3UUJ4|STRAA_MOUSE	Q3UUJ4	STRAA_MOUSE	Strada	431	7.40	Mus musculus OX=10090	STE20-related kinase adapter protein alpha 	1:Experimental evidence at protein level	1.0000	0.9985	1	1	1	1	1	1	     0	     0	     0			
843	a	sp|Q3UVK0|ERMP1_MOUSE	Q3UVK0	ERMP1_MOUSE	Ermp1	898	11.20	Mus musculus OX=10090	Endoplasmic reticulum metallopeptidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0			
844	a	sp|Q3UVL4|VPS51_MOUSE	Q3UVL4	VPS51_MOUSE	Vps51	782	22.00	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 51 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	18	18	18	     0	     0	     0	5M(15.9949), 6M(15.9949)		
845	a	sp|Q3UVX5|GRM5_MOUSE	Q3UVX5	GRM5_MOUSE	Grm5	1203	15.20	Mus musculus OX=10090	Metabotropic glutamate receptor 5 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	20	20	20	     0	     0	     0	4C(57.0215), 4M(15.9949), 6C(57.0215), 9M(15.9949)		
846	a	sp|Q3UYG8|MACD2_MOUSE	Q3UYG8	MACD2_MOUSE	Macrod2	475	8.60	Mus musculus OX=10090	ADP-ribose glycohydrolase MACROD2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	6M(15.9949)		
847	a	sp|Q3UYV9|NCBP1_MOUSE	Q3UYV9	NCBP1_MOUSE	Ncbp1	790	9.50	Mus musculus OX=10090	Nuclear cap-binding protein subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
