Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
782	a	sp|Q3TLI0|TPC10_MOUSE	Q3TLI0	TPC10_MOUSE	Trappc10	1258	2.50	Mus musculus OX=10090	Trafficking protein particle complex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
783	a	sp|Q3TMH2|SCRN3_MOUSE	Q3TMH2	SCRN3_MOUSE	Scrn3	418	17.90	Mus musculus OX=10090	Secernin-3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
784	a	sp|Q3TPX4|EXOC5_MOUSE	Q3TPX4	EXOC5_MOUSE	Exoc5	708	13.70	Mus musculus OX=10090	Exocyst complex component 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
786	a	sp|Q3TW96|UAP1L_MOUSE	Q3TW96	UAP1L_MOUSE	Uap1l1	507	13.80	Mus musculus OX=10090	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	4	3	4	     0	     0	     0			
787	a	sp|Q3TWI9|CSCL2_MOUSE	Q3TWI9	CSCL2_MOUSE	Tmem63b	832	5.30	Mus musculus OX=10090	CSC1-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	2M(15.9949)		
788	a	sp|Q3TXS7|PSMD1_MOUSE	Q3TXS7	PSMD1_MOUSE	Psmd1	953	30.40	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	11	11	11	     0	     0	     0	10M(15.9949)		
789	a	sp|Q3TY86|AIFM3_MOUSE	Q3TY86	AIFM3_MOUSE	Aifm3	605	11.10	Mus musculus OX=10090	Apoptosis-inducing factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	3M(15.9949)		
790	a	sp|Q3TYD6|LMTK2_MOUSE	Q3TYD6	LMTK2_MOUSE	Lmtk2	1471	3.70	Mus musculus OX=10090	Serine/threonine-protein kinase LMTK2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
792	a	sp|Q3U0D9|HACE1_MOUSE	Q3U0D9	HACE1_MOUSE	Hace1	909	4.40	Mus musculus OX=10090	E3 ubiquitin-protein ligase HACE1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
793	a	sp|Q3U0M1|TPPC9_MOUSE	Q3U0M1	TPPC9_MOUSE	Trappc9	1148	6.80	Mus musculus OX=10090	Trafficking protein particle complex subunit 9 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	1M(15.9949)		
794	a	sp|Q3U0V1|FUBP2_MOUSE	Q3U0V1	FUBP2_MOUSE	Khsrp	748	13.50	Mus musculus OX=10090	Far upstream element-binding protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
795	a	sp|Q3U186|SYRM_MOUSE	Q3U186	SYRM_MOUSE	Rars2	578	12.60	Mus musculus OX=10090	Probable arginine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	4N(54.0474)		
796	a	sp|Q3U1J4|DDB1_MOUSE	Q3U1J4	DDB1_MOUSE	Ddb1	1140	28.60	Mus musculus OX=10090	DNA damage-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	23	23	23	     0	     0	     0	10M(15.9949), 4M(15.9949), 6M(15.9949)		
797	a	sp|Q3U308|CTU2_MOUSE	Q3U308	CTU2_MOUSE	Ctu2	514	8.90	Mus musculus OX=10090	Cytoplasmic tRNA 2-thiolation protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
799	a	sp|Q3U5Q7|CMPK2_MOUSE	Q3U5Q7	CMPK2_MOUSE	Cmpk2	447	14.10	Mus musculus OX=10090	UMP-CMP kinase 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
800	a	sp|Q3U7R1|ESYT1_MOUSE	Q3U7R1	ESYT1_MOUSE	Esyt1	1092	6.50	Mus musculus OX=10090	Extended synaptotagmin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
801	a	sp|Q3UDE2|TTL12_MOUSE	Q3UDE2	TTL12_MOUSE	Ttll12	639	7.70	Mus musculus OX=10090	Tubulin--tyrosine ligase-like protein 12 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
802	a	sp|Q3UFS0|ZY11B_MOUSE	Q3UFS0	ZY11B_MOUSE	Zyg11b	744	6.00	Mus musculus OX=10090	Protein zyg-11 homolog B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
803	a	sp|Q3UGC7|EI3JA_MOUSE	Q3UGC7	EI3JA_MOUSE	Eif3j1	261	29.10	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit J-A 	2:Experimental evidence at transcript level	1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0	15M(15.9949)		sp|Q66JS6|EI3JB_MOUSE
804	a	sp|Q3UGR5|HDHD2_MOUSE	Q3UGR5	HDHD2_MOUSE	Hdhd2	259	20.50	Mus musculus OX=10090	Haloacid dehalogenase-like hydrolase domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
805	a	sp|Q3UGY8|BIG3_MOUSE	Q3UGY8	BIG3_MOUSE	Arfgef3	2170	11.20	Mus musculus OX=10090	Brefeldin A-inhibited guanine nucleotide-exchange protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0	1M(15.9949), 9M(15.9949)		
806	a	sp|Q3UH60|DIP2B_MOUSE	Q3UH60	DIP2B_MOUSE	Dip2b	1574	16.10	Mus musculus OX=10090	Disco-interacting protein 2 homolog B 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	19	19	19	     0	     0	     0	2C(57.0215), 4M(15.9949), 5M(15.9949)		
808	a	sp|Q3UHB1|NT5D3_MOUSE	Q3UHB1	NT5D3_MOUSE	Nt5dc3	546	24.50	Mus musculus OX=10090	5'-nucleotidase domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	12	12	12	     0	     0	     0	1M(15.9949), 9M(15.9949)		
809	a	sp|Q3UHB8|CC177_MOUSE	Q3UHB8	CC177_MOUSE	Ccdc177	706	5.20	Mus musculus OX=10090	Coiled-coil domain-containing protein 177 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
810	a	sp|Q3UHC7|DAB2P_MOUSE	Q3UHC7	DAB2P_MOUSE	Dab2ip	1189	10.10	Mus musculus OX=10090	Disabled homolog 2-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	8	5	5	     0	     0	     0	11M(15.9949), 2M(15.9949), 9M(15.9949)		
811	a	sp|Q3UHD6|SNX27_MOUSE	Q3UHD6	SNX27_MOUSE	Snx27	539	23.00	Mus musculus OX=10090	Sorting nexin-27 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	8M(15.9949)		
812	a	sp|Q3UHD9|AGAP2_MOUSE	Q3UHD9	AGAP2_MOUSE	Agap2	1186	25.70	Mus musculus OX=10090	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	11	10	11	15	14	15	     0	     0	     0	6C(57.0215), 7M(15.9949)		
813	a	sp|Q3UHK6|TEN4_MOUSE	Q3UHK6	TEN4_MOUSE	Tenm4	2771	5.80	Mus musculus OX=10090	Teneurin-4 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	7	5	7	     0	     0	     0	11M(15.9949), 4M(15.9949), 6M(15.9949)		
814	a	sp|Q3UHL1|CAMKV_MOUSE	Q3UHL1	CAMKV_MOUSE	Camkv	512	38.90	Mus musculus OX=10090	CaM kinase-like vesicle-associated protein 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	28	28	28	     0	     0	     0	3C(57.0215), 5C(57.0215)		
816	a	sp|Q3UIU2|NDUB6_MOUSE	Q3UIU2	NDUB6_MOUSE	Ndufb6	128	45.30	Mus musculus OX=10090	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	     0	     0	     0	17M(15.9949), 2M(15.9949)		
817	a	sp|Q3UJB9|EDC4_MOUSE	Q3UJB9	EDC4_MOUSE	Edc4	1406	6.50	Mus musculus OX=10090	Enhancer of mRNA-decapping protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	10M(15.9949)		
818	a	sp|Q3UJU9|RMD3_MOUSE	Q3UJU9	RMD3_MOUSE	Rmdn3	470	21.50	Mus musculus OX=10090	Regulator of microtubule dynamics protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	5M(15.9949)		
819	a	sp|Q3UKJ7|SMU1_MOUSE	Q3UKJ7	SMU1_MOUSE	Smu1	513	8.00	Mus musculus OX=10090	WD40 repeat-containing protein SMU1 	2:Experimental evidence at transcript level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
820	a	sp|Q3UL36|ARGL1_MOUSE	Q3UL36	ARGL1_MOUSE	Arglu1	271	12.50	Mus musculus OX=10090	Arginine and glutamate-rich protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
821	a	sp|Q3ULD5|MCCB_MOUSE	Q3ULD5	MCCB_MOUSE	Mccc2	563	28.40	Mus musculus OX=10090	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	4M(15.9949), 8M(15.9949)		
822	a	sp|Q3UM45|PP1R7_MOUSE	Q3UM45	PP1R7_MOUSE	Ppp1r7	361	38.00	Mus musculus OX=10090	Protein phosphatase 1 regulatory subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	     0	     0	     0	3M(15.9949)		
823	a	sp|Q3UMB5|SMCR8_MOUSE	Q3UMB5	SMCR8_MOUSE	Smcr8	935	7.70	Mus musculus OX=10090	Guanine nucleotide exchange protein SMCR8 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
824	a	sp|Q3UMB9|WASC4_MOUSE	Q3UMB9	WASC4_MOUSE	Washc4	1173	7.20	Mus musculus OX=10090	WASH complex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	1M(15.9949)		
825	a	sp|Q3UMR5|MCU_MOUSE	Q3UMR5	MCU_MOUSE	Mcu	350	46.00	Mus musculus OX=10090	Calcium uniporter protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0	8M(15.9949)		
826	a	sp|Q3UMU9|HDGR2_MOUSE	Q3UMU9	HDGR2_MOUSE	Hdgfl2	669	9.00	Mus musculus OX=10090	Hepatoma-derived growth factor-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
827	a	sp|Q3UPL0|SC31A_MOUSE	Q3UPL0	SC31A_MOUSE	Sec31a	1230	14.10	Mus musculus OX=10090	Protein transport protein Sec31A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
829	a	sp|Q3URE1|ACSF3_MOUSE	Q3URE1	ACSF3_MOUSE	Acsf3	583	16.10	Mus musculus OX=10090	Malonate--CoA ligase ACSF3, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	3M(15.9949), 8M(15.9949)		
830	a	sp|Q3USB7|PLCL1_MOUSE	Q3USB7	PLCL1_MOUSE	Plcl1	1096	9.90	Mus musculus OX=10090	Inactive phospholipase C-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	1M(15.9949), 8M(15.9949)		
831	a	sp|Q3UTJ2|SRBS2_MOUSE	Q3UTJ2	SRBS2_MOUSE	Sorbs2	1180	13.60	Mus musculus OX=10090	Sorbin and SH3 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
832	a	sp|Q3UUG6|TBC24_MOUSE	Q3UUG6	TBC24_MOUSE	Tbc1d24	561	11.80	Mus musculus OX=10090	TBC1 domain family member 24 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
833	a	sp|Q3UUI3|THEM4_MOUSE	Q3UUI3	THEM4_MOUSE	Them4	230	35.20	Mus musculus OX=10090	Acyl-coenzyme A thioesterase THEM4 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	     0	     0	     0	12M(15.9949), 7M(15.9949)		
834	a	sp|Q3UUJ4|STRAA_MOUSE	Q3UUJ4	STRAA_MOUSE	Strada	431	7.40	Mus musculus OX=10090	STE20-related kinase adapter protein alpha 	1:Experimental evidence at protein level	1.0000	0.9988	1	1	1	1	1	1	     0	     0	     0			
835	a	sp|Q3UVK0|ERMP1_MOUSE	Q3UVK0	ERMP1_MOUSE	Ermp1	898	12.00	Mus musculus OX=10090	Endoplasmic reticulum metallopeptidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
836	a	sp|Q3UVL4|VPS51_MOUSE	Q3UVL4	VPS51_MOUSE	Vps51	782	21.00	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 51 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	14	14	14	     0	     0	     0	5M(15.9949), 6M(15.9949)		
837	a	sp|Q3UVX5|GRM5_MOUSE	Q3UVX5	GRM5_MOUSE	Grm5	1203	14.90	Mus musculus OX=10090	Metabotropic glutamate receptor 5 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	8	7	8	     0	     0	     0	4C(57.0215), 4M(15.9949), 6C(57.0215), 9M(15.9949)		
838	a	sp|Q3UYV9|NCBP1_MOUSE	Q3UYV9	NCBP1_MOUSE	Ncbp1	790	11.00	Mus musculus OX=10090	Nuclear cap-binding protein subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
839	a	sp|Q3V0K9|PLSI_MOUSE	Q3V0K9	PLSI_MOUSE	Pls1	630	13.30	Mus musculus OX=10090	Plastin-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	2	0	0	     0	     0	     0			
840	a	sp|Q3V1U8|ELMD1_MOUSE	Q3V1U8	ELMD1_MOUSE	Elmod1	326	18.70	Mus musculus OX=10090	ELMO domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2M(15.9949)		
841	a	sp|Q3V3R1|C1TM_MOUSE	Q3V3R1	C1TM_MOUSE	Mthfd1l	977	26.90	Mus musculus OX=10090	Monofunctional C1-tetrahydrofolate synthase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0	7C(57.0215)		
842	a	sp|Q3V3V9|CARL2_MOUSE	Q3V3V9	CARL2_MOUSE	Carmil2	1296	4.20	Mus musculus OX=10090	Capping protein, Arp2/3 and myosin-I linker protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
843	a	sp|Q499X9|SYMM_MOUSE	Q499X9	SYMM_MOUSE	Mars2	586	10.20	Mus musculus OX=10090	Methionine--tRNA ligase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
844	a	sp|Q4ACU6|SHAN3_MOUSE	Q4ACU6	SHAN3_MOUSE	Shank3	1730	32.70	Mus musculus OX=10090	SH3 and multiple ankyrin repeat domains protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	6	5	6	     0	     0	     0	2M(15.9949)		
845	a	sp|Q4KMM3|OXR1_MOUSE	Q4KMM3	OXR1_MOUSE	Oxr1	866	42.00	Mus musculus OX=10090	Oxidation resistance protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	27	27	27	     0	     0	     0	10M(15.9949), 11M(15.9949), 1M(15.9949), 2M(15.9949)		
846	a	sp|Q4V9Z5|SE6L2_MOUSE	Q4V9Z5	SE6L2_MOUSE	Sez6l2	910	5.10	Mus musculus OX=10090	Seizure 6-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
847	a	sp|Q4VAE3|TMM65_MOUSE	Q4VAE3	TMM65_MOUSE	Tmem65	234	28.20	Mus musculus OX=10090	Transmembrane protein 65 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
849	a	sp|Q501J6|DDX17_MOUSE	Q501J6	DDX17_MOUSE	Ddx17	650	28.60	Mus musculus OX=10090	Probable ATP-dependent RNA helicase DDX17 	1:Experimental evidence at protein level	1.0000	0.9990	9	5	5	13	5	5	     0	     0	     0	2M(15.9949)		
850	a	sp|Q505F5|LRC47_MOUSE	Q505F5	LRC47_MOUSE	Lrrc47	581	12.40	Mus musculus OX=10090	Leucine-rich repeat-containing protein 47 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
852	a	sp|Q569Z5|DDX46_MOUSE	Q569Z5	DDX46_MOUSE	Ddx46	1032	12.10	Mus musculus OX=10090	Probable ATP-dependent RNA helicase DDX46 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	13M(15.9949)		
853	a	sp|Q569Z6|TR150_MOUSE	Q569Z6	TR150_MOUSE	Thrap3	951	1.40	Mus musculus OX=10090	Thyroid hormone receptor-associated protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
854	a	sp|Q56A07|SCN2B_MOUSE	Q56A07	SCN2B_MOUSE	Scn2b	215	26.00	Mus musculus OX=10090	Sodium channel subunit beta-2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	     0	     0	     0	12C(57.0215)		
855	a	sp|Q58A65|JIP4_MOUSE	Q58A65	JIP4_MOUSE	Spag9	1321	9.20	Mus musculus OX=10090	C-Jun-amino-terminal kinase-interacting protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
856	a	sp|Q5DQR4|STB5L_MOUSE	Q5DQR4	STB5L_MOUSE	Stxbp5l	1185	17.60	Mus musculus OX=10090	Syntaxin-binding protein 5-like 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	8	7	8	     0	     0	     0	4M(15.9949), 5M(15.9949), 6M(15.9949)		
857	a	sp|Q5DTT2|PSD1_MOUSE	Q5DTT2	PSD1_MOUSE	Psd	1024	9.40	Mus musculus OX=10090	PH and SEC7 domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	7M(15.9949)		
858	a	sp|Q5DTY9|KCD16_MOUSE	Q5DTY9	KCD16_MOUSE	Kctd16	427	22.20	Mus musculus OX=10090	BTB/POZ domain-containing protein KCTD16 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	9	8	9	     0	     0	     0	11M(15.9949)		
859	a	sp|Q5DU25|IQEC2_MOUSE	Q5DU25	IQEC2_MOUSE	Iqsec2	1478	17.30	Mus musculus OX=10090	IQ motif and SEC7 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	12	9	9	17	12	12	     0	     0	     0	19M(15.9949), 1M(15.9949), 9M(15.9949)		
860	a	sp|Q5DU31|ICEF1_MOUSE	Q5DU31	ICEF1_MOUSE	Ipcef1	406	10.10	Mus musculus OX=10090	Interactor protein for cytohesin exchange factors 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	11M(15.9949)		
862	a	sp|Q5F2E8|TAOK1_MOUSE	Q5F2E8	TAOK1_MOUSE	Taok1	1001	7.70	Mus musculus OX=10090	Serine/threonine-protein kinase TAO1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	4	6	     0	     0	     0	10M(15.9949), 5M(15.9949)		
863	a	sp|Q5FWK3|RHG01_MOUSE	Q5FWK3	RHG01_MOUSE	Arhgap1	439	36.00	Mus musculus OX=10090	Rho GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0	7C(57.0215)		
864	a	sp|Q5H8C4|VP13A_MOUSE	Q5H8C4	VP13A_MOUSE	Vps13a	3166	6.40	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 13A 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	     0	     0	     0	18M(15.9949), 4M(15.9949), 5M(15.9949), 7M(15.9949), 9M(15.9949)		
865	a	sp|Q5HZI9|S2551_MOUSE	Q5HZI9	S2551_MOUSE	Slc25a51	298	12.80	Mus musculus OX=10090	Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A51 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	2M(15.9949)		
866	a	sp|Q5IRJ6|ZNT9_MOUSE	Q5IRJ6	ZNT9_MOUSE	Slc30a9	567	8.10	Mus musculus OX=10090	Zinc transporter 9 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
867	a	sp|Q5M8N0|CNRP1_MOUSE	Q5M8N0	CNRP1_MOUSE	Cnrip1	164	43.90	Mus musculus OX=10090	CB1 cannabinoid receptor-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	11	11	11	     0	     0	     0			
868	a	sp|Q5M8N4|D39U1_MOUSE	Q5M8N4	D39U1_MOUSE	Sdr39u1	293	17.10	Mus musculus OX=10090	Epimerase family protein SDR39U1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	8M(15.9949)		
869	a	sp|Q5PR73|DIRA2_MOUSE	Q5PR73	DIRA2_MOUSE	Diras2	199	39.70	Mus musculus OX=10090	GTP-binding protein Di-Ras2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	     0	     0	     0			
870	a	sp|Q5SNZ0|GRDN_MOUSE	Q5SNZ0	GRDN_MOUSE	Ccdc88a	1873	4.30	Mus musculus OX=10090	Girdin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	6M(15.9949)		
871	a	sp|Q5SQX6|CYFP2_MOUSE	Q5SQX6	CYFP2_MOUSE	Cyfip2	1253	44.60	Mus musculus OX=10090	Cytoplasmic FMR1-interacting protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	37	20	37	76	37	76	     0	     0	     0	11M(15.9949), 1M(15.9949), 2M(15.9949), 4M(15.9949), 5M(15.9949), 7M(15.9949), 8M(15.9949), 9M(15.9949)		
872	a	sp|Q5SRX1|TM1L2_MOUSE	Q5SRX1	TM1L2_MOUSE	Tom1l2	507	14.80	Mus musculus OX=10090	TOM1-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
873	a	sp|Q5SSH7|ZZEF1_MOUSE	Q5SSH7	ZZEF1_MOUSE	Zzef1	2924	2.50	Mus musculus OX=10090	Zinc finger ZZ-type and EF-hand domain-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
874	a	sp|Q5SSL4|ABR_MOUSE	Q5SSL4	ABR_MOUSE	Abr	859	25.10	Mus musculus OX=10090	Active breakpoint cluster region-related protein 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	20	17	20	     0	     0	     0	2C(57.0215), 6M(15.9949), 7M(15.9949)		
875	a	sp|Q5SSM3|RHG44_MOUSE	Q5SSM3	RHG44_MOUSE	Arhgap44	814	10.70	Mus musculus OX=10090	Rho GTPase-activating protein 44 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	     0	     0	     0	5M(15.9949), 7M(15.9949), 8M(15.9949)		
876	a	sp|Q5SUF2|LC7L3_MOUSE	Q5SUF2	LC7L3_MOUSE	Luc7l3	432	14.10	Mus musculus OX=10090	Luc7-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
877	a	sp|Q5SVL6|RPGP2_MOUSE	Q5SVL6	RPGP2_MOUSE	Rap1gap2	712	13.80	Mus musculus OX=10090	Rap1 GTPase-activating protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
879	a	sp|Q5SW19|CLU_MOUSE	Q5SW19	CLU_MOUSE	Cluh	1315	6.00	Mus musculus OX=10090	Clustered mitochondria protein homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
880	a	sp|Q5SWU9|ACACA_MOUSE	Q5SWU9	ACACA_MOUSE	Acaca	2345	8.40	Mus musculus OX=10090	Acetyl-CoA carboxylase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	4	3	4	     0	     0	     0	10Q(54.0474)		
881	a	sp|Q5SXY1|CYTSB_MOUSE	Q5SXY1	CYTSB_MOUSE	Specc1	1067	5.20	Mus musculus OX=10090	Cytospin-B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
882	a	sp|Q5U3K5|RABL6_MOUSE	Q5U3K5	RABL6_MOUSE	Rabl6	725	9.20	Mus musculus OX=10090	Rab-like protein 6 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
883	a	sp|Q5U458|DJC11_MOUSE	Q5U458	DJC11_MOUSE	Dnajc11	559	26.30	Mus musculus OX=10090	DnaJ homolog subfamily C member 11 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	10	10	10	     0	     0	     0	1M(15.9949), 7M(15.9949)		
884	a	sp|Q5U4E0|LHPL4_MOUSE	Q5U4E0	LHPL4_MOUSE	Lhfpl4	247	13.40	Mus musculus OX=10090	LHFPL tetraspan subfamily member 4 protein 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
885	a	sp|Q5XJV6|LMTK3_MOUSE	Q5XJV6	LMTK3_MOUSE	Lmtk3	1424	3.70	Mus musculus OX=10090	Serine/threonine-protein kinase LMTK3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
886	a	sp|Q5XJY5|COPD_MOUSE	Q5XJY5	COPD_MOUSE	Arcn1	511	21.30	Mus musculus OX=10090	Coatomer subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	12	12	12	     0	     0	     0	6M(15.9949)		
